torque,wear_torque_interaction,power,rot_speed,temp_diff,tool_wear,air_temp,type_encoded,process_temp,machine_failure
30.3,1484.7,5365.557508992543,1691.0,10.599999999999966,49,298.1,0,308.7,0
48.4,2468.4,7334.0271058543485,1447.0,10.5,51,298.2,0,308.7,0
39.9,2114.7,6710.3790762147255,1606.0,10.600000000000023,53,298.2,2,308.8,0
28.2,1635.6,4857.8447202458965,1645.0,10.600000000000023,58,298.2,1,308.8,0
43.3,2641.2999999999997,6665.517133121463,1470.0,10.600000000000023,61,298.2,2,308.8,0
45.0,2970.0,6295.751677793945,1336.0,10.699999999999989,66,298.2,0,308.9,0
44.3,3012.3999999999996,6559.666404646511,1414.0,10.699999999999989,68,298.2,1,308.9,0
27.5,1952.5,5189.38746495474,1802.0,10.699999999999989,71,298.3,1,309.0,0
31.7,2345.7999999999997,5586.91412736448,1683.0,10.699999999999989,74,298.2,0,308.9,0
47.6,3617.6,7028.371084611085,1410.0,10.800000000000011,76,298.2,1,309.0,0
32.0,2528.0,5378.406622945726,1605.0,10.699999999999989,79,298.2,0,308.9,0
28.1,2276.1,5028.946328135909,1709.0,10.699999999999989,81,298.2,0,308.9,0
53.1,4407.3,8029.533831457081,1444.0,10.699999999999989,83,298.2,0,308.9,0
45.0,3825.0,6441.835736185871,1367.0,10.699999999999989,85,298.2,0,308.9,0
44.2,3845.4,6563.373483977748,1418.0,10.800000000000011,87,298.2,0,309.0,0
57.8,5144.2,8189.4408975248,1353.0,10.800000000000011,89,298.2,0,309.0,0
34.1,3103.1,5867.060416260594,1643.0,10.800000000000011,91,298.2,0,309.0,0
38.0,3534.0,5718.326948064141,1437.0,10.800000000000011,93,298.3,0,309.1,0
36.2,3439.0000000000005,5447.4588294716295,1437.0,10.899999999999977,95,298.1,0,309.0,0
47.9,4646.3,7087.715769837396,1413.0,10.800000000000011,97,298.2,1,309.0,0
39.1,3910.0,6240.082655972335,1524.0,10.800000000000011,100,298.2,2,309.0,0
43.4,4557.0,6721.8144734737925,1479.0,10.799999999999955,105,298.1,1,308.9,0
50.6,5464.8,6957.350146688932,1313.0,10.799999999999955,108,298.1,0,308.9,0
50.4,5544.0,7045.964003471187,1335.0,10.799999999999955,110,298.1,1,308.9,0
41.9,4734.7,5998.064829915288,1367.0,10.799999999999955,113,298.1,0,308.9,0
50.3,5784.5,7685.141972795054,1459.0,10.799999999999955,115,298.1,1,308.9,0
25.1,2961.8,4741.7523997202425,1804.0,10.799999999999955,118,298.1,1,308.9,0
38.3,4634.299999999999,5980.053032034706,1491.0,10.800000000000011,121,298.2,0,309.0,0
43.0,5289.0,6921.033335613433,1537.0,10.800000000000011,123,298.3,0,309.1,0
30.2,3775.0,5205.535251194191,1646.0,10.800000000000011,125,298.3,2,309.1,0
28.3,3679.0,5284.0436516074005,1783.0,10.899999999999977,130,298.3,1,309.2,0
49.8,6623.4,7274.986107917884,1395.0,10.800000000000011,133,298.3,0,309.1,0
48.0,6480.0,7152.778153693241,1423.0,10.700000000000045,135,298.4,0,309.1,0
37.6,5151.2,6150.316881883762,1562.0,10.899999999999977,137,298.3,0,309.2,0
40.8,5671.2,6618.204747758401,1549.0,10.900000000000034,139,298.4,0,309.3,0
43.2,6091.200000000001,6966.795868600725,1540.0,11.0,141,298.4,0,309.4,0
33.6,4804.8,5534.732273388354,1573.0,10.899999999999977,143,298.5,2,309.4,0
45.1,6674.8,6697.016835461458,1418.0,10.899999999999977,148,298.5,0,309.4,0
33.7,5055.0,5522.972244888417,1565.0,10.899999999999977,150,298.5,1,309.4,0
41.0,6273.0,6736.517127092593,1569.0,11.0,153,298.5,0,309.5,0
41.2,6386.0,6113.581191787785,1417.0,10.899999999999977,155,298.5,2,309.4,0
38.1,6096.0,5904.937551687375,1480.0,11.0,160,298.5,0,309.5,0
44.5,7209.0,6356.279696253108,1364.0,10.899999999999977,162,298.5,0,309.4,0
21.5,3526.0,4267.670360330274,1895.5,10.899999999999977,164,298.5,0,309.4,0
43.1,7154.6,6359.410816931187,1409.0,10.900000000000034,166,298.4,0,309.3,0
53.5,8988.0,7479.346710033899,1335.0,10.800000000000011,168,298.4,0,309.2,0
38.1,6477.0,6032.611877129265,1512.0,10.800000000000011,170,298.5,1,309.3,0
40.2,6954.6,6091.485323457537,1447.0,10.799999999999955,173,298.6,0,309.4,0
37.6,6580.0,6051.880312071282,1537.0,10.699999999999989,175,298.6,0,309.3,0
40.8,7221.599999999999,6451.574673411998,1510.0,10.699999999999989,177,298.6,1,309.3,0
31.2,5616.0,5479.188915272886,1677.0,10.699999999999989,180,298.6,0,309.3,0
33.7,6133.400000000001,5307.699844288932,1504.0,10.699999999999989,182,298.5,0,309.2,0
19.0,3496.0,3771.4296207569864,1895.5,10.600000000000023,184,298.5,2,309.1,0
41.3,7805.7,6374.940756615431,1474.0,10.600000000000023,189,298.5,0,309.1,0
36.1,6895.1,5697.037421848315,1507.0,10.600000000000023,191,298.4,1,309.0,0
37.9,7352.599999999999,5937.442563676517,1496.0,10.5,194,298.4,0,308.9,0
22.0,4312.0,4366.918508244932,1895.5,10.5,196,298.5,1,309.0,0
40.5,8059.5,6149.66761940202,1450.0,10.5,199,298.5,0,309.0,0
44.8,9004.8,6577.405931163782,1402.0,10.5,201,298.4,0,308.9,0
50.0,10150.0,7859.217621730465,1501.0,10.5,203,298.4,0,308.9,0
31.9,6539.5,5762.466324847078,1725.0,10.399999999999977,205,298.5,0,308.9,0
40.3,8342.099999999999,6330.309196983432,1500.0,10.399999999999977,207,298.5,2,308.9,0
30.8,6529.6,4938.039108716533,1531.0,10.5,212,298.5,2,309.0,0
44.8,9721.599999999999,6840.126852807984,1458.0,10.5,217,298.5,0,309.0,0
37.1,0.0,6126.807296859399,1577.0,10.5,0,298.4,2,308.9,0
46.1,230.5,6579.992509115238,1363.0,10.599999999999966,5,298.3,1,308.9,0
31.8,254.4,5681.130491045638,1706.0,10.599999999999966,8,298.3,2,308.9,0
50.4,655.1999999999999,7341.525040320915,1391.0,10.5,13,298.3,1,308.8,0
33.7,539.2,5702.954088012576,1616.0,10.600000000000023,16,298.2,0,308.8,0
47.0,846.0,7097.276683479821,1442.0,10.600000000000023,18,298.2,0,308.8,0
40.4,808.0,6879.082601712497,1626.0,10.600000000000023,20,298.2,1,308.8,0
42.6,979.8000000000001,6361.473796107043,1426.0,10.5,23,298.2,1,308.7,0
49.1,1276.6000000000001,7383.538606074923,1436.0,10.5,26,298.2,0,308.7,0
36.2,1013.6000000000001,6061.5773613953625,1599.0,10.5,28,298.2,1,308.7,0
17.8,551.8000000000001,3533.234065761809,1895.5,10.5,31,298.2,0,308.7,0
30.4,1003.1999999999999,5236.825514023945,1645.0,10.5,33,298.3,0,308.8,0
27.9,976.5,5200.592478752544,1780.0,10.5,35,298.2,0,308.7,0
44.3,1639.1,6239.569529172247,1345.0,10.600000000000023,37,298.2,0,308.8,0
31.9,1244.1,5368.2802226256545,1607.0,10.600000000000023,39,298.2,1,308.8,0
28.0,1176.0,5008.117568842608,1708.0,10.599999999999966,42,298.3,0,308.9,0
52.7,2318.8,7008.788490403708,1270.0,10.599999999999966,44,298.3,0,308.9,0
25.4,1168.3999999999999,4378.165409944782,1646.0,10.599999999999966,46,298.3,1,308.9,0
45.1,2209.9,6645.065364946595,1407.0,10.5,49,298.2,0,308.7,0
47.4,2417.4,7847.63561681423,1581.0,10.599999999999966,51,298.1,1,308.7,0
42.6,2300.4,6834.346322325379,1532.0,10.600000000000023,54,298.0,0,308.6,0
33.1,1853.6000000000001,5580.620470081789,1610.0,10.600000000000023,56,298.0,0,308.6,0
33.0,1914.0,5812.574727671835,1682.0,10.5,58,298.0,1,308.5,0
34.3,2092.2999999999997,5456.0772653179765,1519.0,10.600000000000023,61,297.9,0,308.5,0
28.5,1795.5,5022.93541419204,1683.0,10.600000000000023,63,297.9,0,308.5,0
55.8,3627.0,7327.576368938976,1254.0,10.600000000000023,65,298.0,1,308.6,0
48.0,3264.0,7343.7869870315,1461.0,10.5,68,298.0,0,308.5,0
45.1,3157.0,6952.0513270798765,1472.0,10.600000000000023,70,297.9,0,308.5,0
38.6,2779.2000000000003,6103.695646904489,1510.0,10.699999999999989,72,297.7,0,308.4,0
36.8,2723.2,5961.653771060182,1547.0,10.600000000000023,74,297.7,1,308.3,0
51.9,3996.2999999999997,7706.766602227264,1418.0,10.699999999999989,77,297.7,2,308.4,0
51.3,4206.599999999999,6924.667111116086,1289.0,10.699999999999989,82,297.7,0,308.4,0
41.4,3477.6,6446.73662072547,1487.0,10.699999999999989,84,297.7,0,308.4,0
45.5,3913.0,6923.180090593387,1453.0,10.800000000000011,86,297.7,0,308.5,0
44.7,3933.6000000000004,6862.3064969423285,1466.0,10.699999999999989,88,297.8,1,308.5,0
49.5,4504.5,6676.512707409028,1288.0,10.699999999999989,91,297.7,2,308.4,0
27.7,2659.2,5041.481282823732,1738.0,10.699999999999989,96,297.7,2,308.4,0
41.0,4141.0,6388.742820340203,1488.0,10.600000000000023,101,297.7,2,308.3,0
28.8,3052.8,5476.926968562302,1816.0,10.699999999999989,106,297.6,0,308.3,0
48.5,5238.0,7206.970626967664,1419.0,10.699999999999989,108,297.5,0,308.2,0
45.7,5027.0,6867.469180869728,1435.0,10.700000000000045,110,297.4,0,308.1,0
42.4,4748.8,6571.374073268889,1480.0,10.600000000000023,112,297.5,1,308.1,0
33.6,3864.0,5664.9198729531145,1610.0,10.699999999999989,115,297.5,0,308.2,0
38.2,4469.400000000001,6192.456111343913,1548.0,10.600000000000023,117,297.5,2,308.1,0
57.4,7002.8,8289.05032859462,1379.0,10.5,122,297.6,1,308.1,0
23.5,2937.5,4664.662951988905,1895.5,10.600000000000023,125,297.5,1,308.1,0
16.7,2137.6,3314.8881403495616,1895.5,10.5,128,297.5,1,308.0,0
52.0,6812.0,7569.143900049008,1390.0,10.5,131,297.4,2,307.9,0
37.9,5154.4,6127.948742190202,1544.0,10.399999999999977,136,297.5,1,307.9,0
57.4,7978.599999999999,7561.729741386535,1258.0,10.399999999999977,139,297.6,0,308.0,0
39.0,5499.0,6371.1499014801,1560.0,10.5,141,297.5,1,308.0,0
18.5,2664.0,3672.181472842329,1895.5,10.599999999999966,144,297.6,2,308.2,0
46.3,6898.7,6967.329939351835,1437.0,10.5,149,297.6,0,308.1,0
43.0,6493.0,6704.891761046456,1489.0,10.5,151,297.7,2,308.2,0
53.0,8268.0,7403.896126470185,1334.0,10.5,156,297.7,0,308.2,0
39.9,6304.2,6267.477343911637,1500.0,10.5,158,297.7,0,308.2,0
47.3,7568.0,7419.96013690554,1498.0,10.5,160,297.8,0,308.3,0
53.4,8650.8,7661.08784504407,1370.0,10.5,162,297.7,1,308.2,0
40.1,6616.5,6408.074087135292,1526.0,10.5,165,297.7,2,308.2,0
44.8,7615.999999999999,6929.264308365838,1477.0,10.5,170,297.8,0,308.3,0
43.9,7550.8,6647.54722314293,1446.0,10.5,172,297.7,0,308.2,0
25.6,4454.400000000001,4611.020257428859,1720.0,10.5,174,297.7,1,308.2,0
30.7,5433.9,5574.630500088943,1734.0,10.400000000000034,177,297.7,0,308.1,0
29.1,5208.900000000001,5171.344251147622,1697.0,10.400000000000034,179,297.7,0,308.1,0
19.3,3493.3,3830.9785095057814,1895.5,10.5,181,297.7,0,308.2,0
48.8,8930.4,7507.066029214073,1469.0,10.400000000000034,183,297.7,1,308.1,0
15.6,2901.6,3096.5422149373153,1895.5,10.400000000000034,186,297.7,1,308.1,0
50.1,9468.9,7528.669714695259,1435.0,10.5,189,297.8,0,308.3,0
34.5,6589.5,5914.205250015465,1637.0,10.5,191,297.9,2,308.4,0
28.3,5546.8,4931.378932290922,1664.0,10.5,196,298.0,0,308.5,0
31.0,6138.0,5408.356472909948,1666.0,10.5,198,298.0,1,308.5,0
46.6,9366.6,6851.436586360908,1404.0,10.5,201,298.0,0,308.5,0
26.7,5420.099999999999,4758.821719804747,1702.0,10.5,203,298.0,0,308.5,0
44.9,9204.5,6766.058570011849,1439.0,10.5,205,298.1,0,308.6,0
53.9,11157.3,7642.510560485841,1354.0,10.5,207,298.1,0,308.6,1
44.2,0.0,6299.5425329292775,1361.0,10.5,0,298.2,1,308.7,0
45.9,137.7,7032.109579868857,1463.0,10.399999999999977,3,298.1,1,308.5,0
43.8,262.79999999999995,6948.888790475263,1515.0,10.299999999999955,6,298.1,2,308.4,0
46.2,508.20000000000005,6928.0914471085,1432.0,10.399999999999977,11,298.0,0,308.4,0
22.0,286.0,4366.918508244932,1895.5,10.399999999999977,13,298.0,0,308.4,0
42.0,630.0,6474.194140517845,1472.0,10.399999999999977,15,298.0,0,308.4,0
54.5,926.5,7887.387235857654,1382.0,10.399999999999977,17,298.1,1,308.5,0
29.6,592.0,5161.008411317312,1665.0,10.399999999999977,20,298.1,0,308.5,0
30.5,671.0,5353.064442206768,1676.0,10.399999999999977,22,298.1,0,308.5,0
33.0,792.0,5477.366791533804,1585.0,10.5,24,298.0,1,308.5,0
46.3,1250.1,6860.662396786949,1415.0,10.5,27,298.1,1,308.6,0
55.7,1671.0,7821.905972981331,1341.0,10.599999999999966,30,298.1,0,308.7,0
34.8,1113.6,5612.141116372805,1540.0,10.600000000000023,32,298.2,0,308.8,0
28.4,965.5999999999999,5463.313400396745,1837.0,10.600000000000023,34,298.2,2,308.8,0
36.0,1404.0,5647.326954093011,1498.0,10.600000000000023,39,298.2,0,308.8,0
28.8,1180.8,5039.617271182603,1671.0,10.599999999999966,41,298.1,0,308.7,0
57.0,2451.0,8535.707239803467,1430.0,10.600000000000023,43,298.0,0,308.6,0
40.1,1804.5,6798.605469903039,1619.0,10.699999999999989,45,298.0,0,308.7,0
51.9,2439.2999999999997,7771.986065715789,1430.0,10.699999999999989,47,298.0,1,308.7,0
33.3,1664.9999999999998,5670.134916758073,1626.0,10.600000000000023,50,298.0,0,308.6,0
49.3,2563.6,7449.7529072370835,1443.0,10.699999999999989,52,298.0,0,308.7,0
42.5,2295.0,6591.3231866191845,1481.0,10.600000000000023,54,298.0,0,308.6,0
43.0,2408.0,6876.00384091198,1527.0,10.599999999999966,56,298.1,1,308.7,0
56.8,3351.2,7821.7279493976275,1315.0,10.599999999999966,59,298.1,1,308.7,0
48.2,2988.4,7233.056317967972,1433.0,10.699999999999989,62,298.1,1,308.8,0
53.5,3477.5,7720.254506686677,1378.0,10.699999999999989,65,298.1,1,308.8,0
43.4,2951.2,6508.20711698071,1432.0,10.699999999999989,68,298.1,0,308.8,0
47.9,3353.0,6992.410320702993,1394.0,10.699999999999989,70,298.1,1,308.8,0
53.8,3927.3999999999996,7949.465106692589,1411.0,10.800000000000011,73,298.0,2,308.8,0
15.9,1240.2,3156.09110368611,1895.5,10.799999999999955,78,298.1,0,308.9,0
45.8,3664.0,6935.254278358684,1446.0,10.800000000000011,80,298.2,1,309.0,0
53.5,4440.5,7776.279575675695,1388.0,10.799999999999955,83,298.1,2,308.9,0
51.7,4549.6,7162.737002405121,1323.0,10.799999999999955,88,298.1,1,308.9,0
29.3,2666.3,5461.554108510735,1780.0,10.800000000000011,91,298.2,0,309.0,0
41.8,3887.3999999999996,6277.02778557855,1434.0,10.699999999999989,93,298.1,1,308.8,0
42.6,4089.6000000000004,6664.825982737674,1494.0,10.699999999999989,96,298.0,1,308.7,0
39.6,3920.4,6369.641937006378,1536.0,10.699999999999989,99,298.0,2,308.7,0
53.4,5553.599999999999,7784.112613358646,1392.0,10.699999999999989,104,298.0,1,308.7,0
56.8,6077.599999999999,8089.391643483477,1360.0,10.800000000000011,107,298.2,2,309.0,0
35.4,3964.7999999999997,5868.306581346517,1583.0,10.800000000000011,112,298.4,0,309.2,0
20.2,2302.7999999999997,4009.6251757521645,1895.5,10.699999999999989,114,298.5,0,309.2,0
33.3,3862.7999999999997,5684.083588140012,1630.0,10.800000000000011,116,298.5,0,309.3,0
26.7,3150.6,4730.861545187798,1692.0,10.800000000000011,118,298.5,1,309.3,0
40.6,4912.6,6024.548455985051,1417.0,10.700000000000045,121,298.4,0,309.1,0
36.1,4440.3,5969.225009355334,1579.0,10.700000000000045,123,298.4,0,309.1,0
45.2,5650.0,6621.9327710406615,1399.0,10.800000000000011,125,298.4,1,309.2,0
46.4,5939.2,6870.621245498828,1414.0,10.800000000000011,128,298.4,1,309.2,0
40.1,5253.1,6592.84162306842,1570.0,10.800000000000011,131,298.5,0,309.3,0
36.8,4894.4,5980.9222060022,1552.0,10.800000000000011,133,298.5,1,309.3,0
48.2,6555.200000000001,7268.388763345345,1440.0,10.799999999999955,136,298.6,0,309.4,0
43.8,6044.4,6696.618900392002,1460.0,10.799999999999955,138,298.6,1,309.4,0
48.0,6768.0,7394.052469488936,1471.0,10.799999999999955,141,298.6,0,309.4,0
27.6,3946.8,4919.231440697042,1702.0,10.699999999999989,143,298.6,0,309.3,0
55.4,8033.0,7977.027346240083,1375.0,10.799999999999955,145,298.6,0,309.4,0
33.2,4880.400000000001,5903.429587213653,1698.0,10.799999999999955,147,298.6,0,309.4,0
47.1,7017.900000000001,7097.580370769669,1439.0,10.799999999999955,149,298.6,2,309.4,0
27.5,4235.0,5108.753253512602,1774.0,10.799999999999955,154,298.6,1,309.4,0
48.3,7583.099999999999,6954.700736884404,1375.0,10.699999999999989,157,298.7,1,309.4,0
40.0,6400.0,6056.990636121121,1446.0,10.800000000000011,160,298.7,0,309.5,0
46.8,7581.599999999999,7130.787005118112,1455.0,10.900000000000034,162,298.7,1,309.6,0
41.9,6913.5,6682.555037279432,1523.0,10.800000000000011,165,298.8,0,309.6,0
31.9,5327.3,5652.227838632612,1692.0,10.800000000000011,167,298.8,1,309.6,0
33.3,5660.999999999999,5903.775162405546,1693.0,10.800000000000011,170,298.8,1,309.6,0
24.0,4152.0,4750.0880922277665,1890.0,10.800000000000011,173,298.8,0,309.6,0
33.5,5862.5,5612.978874413763,1600.0,10.700000000000045,175,298.9,2,309.6,0
43.8,7883.999999999999,6577.364043261734,1434.0,10.700000000000045,180,298.9,1,309.6,0
50.9,9314.699999999999,7275.771506081281,1365.0,10.700000000000045,183,298.9,0,309.6,0
57.4,10619.0,7868.286352523827,1309.0,10.800000000000011,185,298.8,2,309.6,0
35.3,6706.999999999999,5714.954971949288,1546.0,10.700000000000045,190,298.9,2,309.6,0
33.7,6571.500000000001,5868.819708146605,1663.0,10.700000000000045,195,298.9,0,309.6,0
34.2,6737.400000000001,5690.869428271767,1589.0,10.700000000000045,197,298.9,0,309.6,0
46.0,9154.0,7090.7840586624025,1472.0,10.700000000000045,199,298.9,1,309.6,0
39.8,8039.599999999999,6597.700619705972,1583.0,10.700000000000045,202,298.9,0,309.6,0
34.5,7038.0,5661.3070414014865,1567.0,10.700000000000045,204,298.9,1,309.6,0
41.9,8673.3,6173.575139495838,1407.0,10.800000000000011,207,298.9,0,309.7,0
44.7,9342.300000000001,6637.619790357587,1418.0,10.699999999999989,209,299.0,1,309.7,0
40.7,8628.400000000001,6346.258015688158,1489.0,10.699999999999989,212,299.0,1,309.7,0
36.6,7869.0,6078.730457283963,1586.0,10.799999999999955,215,299.1,0,309.9,0
55.4,12021.8,8110.461258213553,1398.0,10.699999999999989,217,299.1,0,309.8,1
41.4,9066.6,6572.463158722134,1516.0,10.699999999999989,219,299.2,0,309.9,0
44.8,9900.8,6441.354025312319,1373.0,10.699999999999989,221,299.3,2,310.0,0
50.4,11390.4,7119.854262683619,1349.0,10.800000000000011,226,299.2,1,310.0,0
40.3,0.0,6089.757447498062,1443.0,10.799999999999955,0,299.1,2,309.9,0
36.1,180.5,5829.3508324420045,1542.0,10.900000000000034,5,299.2,2,310.1,0
37.7,377.0,6056.13193412914,1534.0,10.900000000000034,10,299.2,0,310.1,0
30.6,367.20000000000005,5437.908387804717,1697.0,11.0,12,299.2,0,310.2,0
47.4,663.6,6929.348084169934,1396.0,11.0,14,299.3,0,310.3,0
49.2,787.2,7702.556868071454,1495.0,10.899999999999977,16,299.3,0,310.2,0
44.8,806.4,7276.4312405385335,1551.0,11.100000000000023,18,299.2,1,310.3,0
47.0,987.0,7087.433026498573,1440.0,11.100000000000023,21,299.2,0,310.3,0
40.1,922.3000000000001,6000.745655646352,1429.0,11.100000000000023,23,299.2,0,310.3,0
41.6,1040.0,6743.617126489707,1548.0,11.099999999999966,25,299.3,2,310.4,0
38.8,1164.0,6115.005380457412,1505.0,11.199999999999989,30,299.3,0,310.5,0
36.4,1164.8,6140.808328118896,1611.0,11.199999999999989,32,299.2,0,310.4,0
39.8,1353.1999999999998,6260.105073151213,1502.0,11.199999999999989,34,299.2,1,310.4,0
43.3,1602.1,6819.685556608627,1504.0,11.199999999999989,37,299.2,1,310.4,0
40.7,1628.0,6175.774254353351,1449.0,11.199999999999989,40,299.1,0,310.3,0
37.8,1587.6,6234.4906210489435,1575.0,11.199999999999989,42,299.0,0,310.2,0
33.4,1469.6,5589.228433952624,1598.0,11.199999999999989,44,299.0,1,310.2,0
45.9,2157.2999999999997,6806.197652149215,1416.0,11.100000000000023,47,299.0,0,310.1,0
28.8,1411.2,5072.792489604511,1682.0,11.199999999999989,49,299.0,0,310.2,0
54.5,2779.5,7653.390943042774,1341.0,11.200000000000045,51,298.9,0,310.1,0
39.1,2072.3,6235.988113547156,1523.0,11.200000000000045,53,298.9,0,310.1,0
41.9,2304.5,6932.657228431716,1580.0,11.100000000000023,55,299.0,0,310.1,0
36.0,2052.0,5771.734023175168,1531.0,11.100000000000023,57,299.0,0,310.1,0
48.9,2885.1,7041.094534858124,1375.0,11.100000000000023,59,299.0,0,310.1,0
40.4,2464.4,6278.326310542034,1484.0,11.200000000000045,61,298.9,1,310.1,0
32.3,2067.2,5604.7164857348225,1657.0,11.199999999999989,64,299.0,1,310.2,0
40.6,2720.2000000000003,6351.92335444013,1494.0,11.199999999999989,67,299.0,0,310.2,0
27.6,1904.4,4792.059770079727,1658.0,11.300000000000011,69,299.0,2,310.3,0
42.1,3115.4,6220.678085348661,1411.0,11.199999999999989,74,299.1,0,310.3,0
55.4,4210.4,8093.056834912666,1395.0,11.199999999999989,76,299.2,1,310.4,0
43.9,3468.1,7125.6557371172485,1550.0,11.299999999999955,79,299.1,0,310.4,0
59.0,4779.0,7618.048025689889,1233.0,11.199999999999989,81,299.1,1,310.3,0
46.7,3922.8,7135.111931004554,1459.0,11.199999999999989,84,299.1,0,310.3,0
53.6,4609.6,7886.2353185513375,1405.0,11.299999999999955,86,299.1,2,310.4,0
44.1,4013.1,6733.24987073286,1458.0,11.300000000000011,91,299.2,0,310.5,0
48.7,4529.1,7058.195270869164,1384.0,11.300000000000011,93,299.2,0,310.5,0
29.5,2802.5,5267.1418831310875,1705.0,11.300000000000011,95,299.2,0,310.5,0
45.7,4432.900000000001,6905.754723341476,1443.0,11.300000000000011,97,299.3,0,310.6,0
31.4,3108.6,5290.7143000085225,1609.0,11.300000000000011,99,299.3,1,310.6,0
26.0,2652.0,4949.893384996078,1818.0,11.199999999999989,102,299.3,0,310.5,0
42.1,4378.400000000001,6423.478363113394,1457.0,11.300000000000011,104,299.3,1,310.6,0
45.1,4825.7,6989.8342147270505,1480.0,11.300000000000011,107,299.3,0,310.6,0
47.7,5199.3,7113.068422551866,1424.0,11.400000000000034,109,299.4,0,310.8,0
40.2,4462.200000000001,6853.447205659206,1628.0,11.400000000000034,111,299.4,1,310.8,0
31.3,3568.2000000000003,5749.135500020346,1754.0,11.300000000000011,114,299.5,1,310.8,0
28.5,3334.5,5121.42434388208,1716.0,11.299999999999955,117,299.6,0,310.9,0
48.7,5795.3,7027.5961584232,1378.0,11.399999999999977,119,299.5,1,310.9,0
31.0,3782.0,5544.701594075746,1708.0,11.399999999999977,122,299.6,0,311.0,0
38.3,4749.2,5735.396268148645,1430.0,11.399999999999977,124,299.6,0,311.0,0
43.9,5531.4,7171.62770961478,1560.0,11.5,126,299.7,1,311.2,0
30.7,3960.2999999999997,5397.811193569398,1679.0,11.5,129,299.6,0,311.1,0
37.2,4873.200000000001,5925.169408376493,1521.0,11.5,131,299.6,0,311.1,0
33.8,4495.4,5836.68121530038,1649.0,11.5,133,299.6,1,311.1,0
43.3,5888.799999999999,6579.364190584519,1451.0,11.5,136,299.5,1,311.0,0
48.9,6797.099999999999,7123.027271263744,1391.0,11.400000000000034,139,299.4,0,310.8,0
40.9,5766.9,6523.0668502321905,1523.0,11.5,141,299.3,1,310.8,0
39.2,5644.8,6136.996529032542,1495.0,11.399999999999977,144,299.3,0,310.7,0
45.5,6643.0,6861.238355440108,1440.0,11.399999999999977,146,299.3,1,310.7,0
31.4,4678.599999999999,5211.797492550347,1585.0,11.400000000000034,149,299.4,2,310.8,0
48.3,7438.2,6949.6427727121245,1374.0,11.300000000000011,154,299.5,0,310.8,0
40.2,6271.200000000001,6344.069372806156,1507.0,11.300000000000011,156,299.5,1,310.8,0
34.6,5501.400000000001,5713.94966230014,1577.0,11.399999999999977,159,299.5,1,310.9,0
38.5,6237.0,6031.439015871924,1496.0,11.399999999999977,162,299.5,0,310.9,0
42.5,6970.0,6618.026724174698,1487.0,11.299999999999955,164,299.6,0,310.9,0
26.3,4365.8,5103.4020740259875,1853.0,11.299999999999955,166,299.6,0,310.9,0
50.1,8416.800000000001,7528.669714695259,1435.0,11.300000000000011,168,299.7,1,311.0,0
25.5,4360.5,4707.833671036984,1763.0,11.300000000000011,171,299.8,1,311.1,0
24.9,4332.599999999999,4745.6898625127415,1820.0,11.300000000000011,174,299.8,0,311.1,0
38.1,6705.6,5976.754359748438,1498.0,11.300000000000011,176,299.8,1,311.1,0
35.1,6282.900000000001,5892.088437734193,1603.0,11.300000000000011,179,299.8,0,311.1,0
42.5,7692.5,6284.232504730782,1412.0,11.300000000000011,181,299.8,0,311.1,0
38.0,6954.0,6319.208902940749,1588.0,11.300000000000011,183,299.8,0,311.1,0
20.0,3700.0,3969.925916586302,1895.5,11.199999999999989,185,299.8,1,311.0,0
48.2,9061.6,6985.72920032636,1384.0,11.199999999999989,188,299.7,0,310.9,0
36.0,6840.0,5990.388871865017,1589.0,11.100000000000023,190,299.7,0,310.8,0
47.6,9139.2,7003.447782892606,1405.0,11.100000000000023,192,299.7,1,310.8,0
40.1,7819.5,6261.09991082485,1491.0,11.199999999999989,195,299.7,0,310.9,0
46.6,9180.2,6919.755754600974,1418.0,11.100000000000023,197,299.7,2,310.8,0
35.4,7150.799999999999,5942.448167971237,1603.0,11.199999999999989,202,299.6,1,310.8,0
23.3,4776.5,4624.963692823042,1895.5,11.099999999999966,205,299.6,0,310.7,1
49.5,0.0,7070.468426169188,1364.0,11.199999999999989,0,299.5,1,310.7,0
41.2,123.60000000000001,6691.718015852403,1551.0,11.300000000000011,3,299.4,0,310.7,0
33.5,167.5,5574.3896446521685,1589.0,11.199999999999989,5,299.5,0,310.7,0
56.5,395.5,8419.415951743085,1423.0,11.199999999999989,7,299.5,1,310.7,0
53.1,531.0,7884.957737538878,1418.0,11.200000000000045,10,299.4,0,310.6,0
47.5,570.0,6983.76046893011,1404.0,11.199999999999989,12,299.3,1,310.5,0
59.8,897.0,8021.931177235393,1281.0,11.199999999999989,15,299.3,0,310.5,0
41.3,702.0999999999999,6612.8116803697385,1529.0,11.199999999999989,17,299.3,0,310.5,0
42.1,799.9,6890.800742310388,1563.0,11.199999999999989,19,299.3,1,310.5,0
54.5,1199.0,7693.341529620924,1348.0,11.200000000000045,22,299.4,0,310.6,0
40.5,972.0,6200.561420390174,1462.0,11.199999999999989,24,299.3,1,310.5,0
45.5,1228.5,7194.770775496224,1510.0,11.099999999999966,27,299.3,2,310.4,0
43.3,1385.6,6674.585863914826,1472.0,11.199999999999989,32,299.2,0,310.4,0
52.0,1768.0,7215.191127744558,1325.0,11.199999999999989,34,299.2,1,310.4,0
