rotational_speed_[rpm],tool_wear_[min],air_temperature_[k],type,twf,pwf,process_temperature_[k],hdf,rnf,osf
1605.0,151,299.7,0,0,0,309.0,0,0,0
1534.0,176,299.7,1,0,0,309.6,0,0,0
1899.5,173,300.9,2,0,0,312.0,0,0,0
1854.0,19,303.1,0,0,0,311.1,0,0,0
1688.0,135,300.6,0,0,0,309.8,0,0,0
1772.0,177,298.9,1,0,0,308.7,0,0,0
1433.0,206,301.2,0,0,0,311.7,0,0,0
1625.0,89,299.0,1,0,0,310.2,0,0,0
1786.0,47,302.1,0,0,0,310.8,0,0,0
1851.0,189,299.7,1,0,0,309.1,0,0,0
1660.0,9,298.9,0,0,0,308.3,0,0,0
1376.0,32,298.9,2,0,0,309.9,0,0,0
1589.0,11,298.5,0,0,0,308.8,0,0,0
1559.0,124,302.1,0,0,0,310.5,0,0,0
1786.0,114,298.7,0,0,0,310.1,0,0,0
1899.5,53,303.4,2,0,0,311.7,0,0,0
1616.0,16,298.2,0,0,0,308.8,0,0,0
1525.0,91,301.6,0,0,0,311.2,0,0,0
1330.0,154,302.2,0,0,0,311.7,0,0,0
1667.0,18,298.3,1,0,0,308.7,0,0,0
1479.0,92,303.4,0,0,0,312.3,0,0,0
1758.0,68,299.0,0,0,0,309.4,0,0,0
1270.0,208,300.5,0,0,0,311.2,0,0,0
1474.0,189,298.5,0,0,0,309.1,0,0,0
1624.0,145,301.8,1,0,0,311.3,0,0,0
1453.0,38,300.8,2,0,0,311.4,0,0,0
1592.0,17,300.7,0,0,0,309.5,0,0,0
1500.0,122,300.7,0,0,0,309.6,0,0,0
1446.0,211,302.7,0,0,0,310.5,0,0,0
1492.0,223,301.3,1,0,0,311.1,0,0,0
1651.0,141,298.4,0,0,0,309.2,0,0,0
1452.0,28,300.6,2,0,0,311.1,0,0,0
1409.0,19,304.3,0,0,0,313.6,0,0,0
1656.0,120,300.2,0,0,0,309.7,0,0,0
1480.0,108,299.9,1,0,0,311.4,0,0,0
1639.0,159,299.9,1,0,0,309.9,0,0,0
1626.0,180,301.3,0,0,0,310.3,0,0,0
1390.0,164,303.5,0,0,0,312.4,0,0,0
1446.0,155,300.6,0,0,0,310.4,0,0,0
1668.0,7,298.6,1,0,0,310.2,0,0,0
1868.0,118,298.7,1,0,0,309.7,0,0,0
1422.0,134,300.1,2,0,0,311.5,0,0,0
1491.0,192,298.6,0,0,0,309.6,0,0,0
1875.0,155,300.4,1,0,0,309.4,0,0,0
1514.0,60,295.8,1,0,0,306.5,0,0,0
1488.0,54,303.7,2,0,0,312.8,0,0,0
1449.0,18,299.0,0,0,0,308.7,0,0,0
1899.5,151,298.9,0,0,0,310.0,0,0,0
1477.0,138,298.8,1,0,0,309.7,0,0,0
1348.0,78,301.3,0,0,0,311.0,0,0,0
1710.0,14,303.6,0,0,0,312.8,0,0,0
1641.0,41,300.1,0,0,0,309.7,0,0,0
1397.0,17,302.2,0,0,0,311.4,0,0,0
1531.0,57,299.0,0,0,0,310.1,0,0,0
1502.0,13,299.5,0,0,0,309.1,0,0,0
1461.0,31,303.7,0,0,0,312.9,0,0,0
1467.0,131,300.4,0,0,0,309.7,0,0,0
1574.0,151,297.6,0,0,0,309.5,0,0,0
1894.0,22,299.1,0,0,0,310.1,0,0,0
1489.0,21,300.6,0,0,0,310.2,0,0,0
1452.0,158,298.2,0,0,0,308.4,0,0,0
1524.0,76,303.0,1,0,0,312.5,0,0,0
1419.0,81,297.6,1,0,0,308.7,0,0,0
1433.0,116,297.4,0,0,0,308.7,0,0,0
1363.0,96,298.3,0,0,0,308.0,0,0,0
1398.0,109,301.7,0,0,0,309.8,0,0,0
1881.0,98,300.5,1,0,0,309.3,0,0,0
1486.0,30,300.8,0,0,0,311.9,0,0,0
1309.0,77,302.3,0,0,0,311.6,0,0,0
1606.0,22,303.5,1,0,0,312.4,0,0,0
1807.0,77,300.7,0,0,0,310.2,0,0,0
1899.5,5,303.2,1,0,0,311.4,0,0,0
1725.0,209,302.7,0,0,0,310.5,0,0,0
1625.0,92,297.3,1,0,0,308.5,0,0,0
1605.0,69,302.5,1,0,0,310.4,0,0,0
1490.0,125,300.9,0,0,0,310.8,0,0,0
1681.0,181,297.1,0,0,0,307.8,0,0,0
1471.0,91,298.3,0,0,0,309.0,0,0,0
1392.0,133,298.8,1,0,0,309.7,0,0,0
1530.0,10,297.6,1,0,0,309.6,0,0,0
1554.0,59,301.0,1,0,0,310.9,0,0,0
1899.5,5,295.6,0,0,0,306.0,0,0,0
1535.0,77,302.3,0,0,0,311.4,0,0,0
1624.0,186,297.5,1,0,0,308.2,0,0,0
1541.0,165,297.6,1,0,0,309.7,0,0,0
1314.0,199,300.0,1,0,0,310.1,0,0,0
1616.0,142,299.7,0,0,0,310.6,0,0,0
1650.0,94,301.9,0,0,0,310.8,0,0,0
1458.0,183,299.2,0,0,0,310.2,0,0,0
1411.0,168,298.2,1,0,0,308.0,0,0,0
1547.0,66,300.2,1,0,0,311.5,0,0,0
1688.0,125,297.7,0,0,0,308.7,0,0,0
1681.0,206,300.4,0,0,0,309.9,0,0,0
1589.0,141,302.3,0,0,0,311.1,0,0,0
1619.0,38,300.2,1,0,0,310.1,0,0,0
1605.0,78,299.3,0,0,0,308.6,0,0,0
1383.0,44,301.8,1,0,0,310.7,0,0,0
1404.0,127,303.1,0,0,0,312.4,0,0,0
1596.0,87,300.5,0,0,0,311.8,0,0,0
1533.0,137,299.8,0,0,0,311.2,0,0,0
1492.0,100,301.5,1,0,0,310.6,0,0,0
1755.0,19,299.2,1,0,0,308.3,0,0,0
1550.0,174,299.4,0,0,0,308.9,0,0,0
1433.0,22,299.4,0,0,0,309.2,0,0,0
1544.0,97,300.3,0,0,0,311.4,0,0,0
1713.0,17,297.5,1,0,0,308.2,0,0,0
1458.0,91,299.2,0,0,0,310.5,0,0,0
1569.0,63,297.6,0,0,0,309.5,0,0,0
1899.5,80,296.4,1,0,0,307.3,0,0,0
1487.0,152,302.5,0,0,0,310.4,0,0,0
1372.0,116,298.1,1,0,0,308.5,0,0,0
1404.0,119,303.7,0,0,0,312.4,0,0,0
1719.0,206,298.8,1,0,0,310.1,0,0,0
1451.0,21,299.1,2,0,0,308.3,0,0,0
1500.0,104,298.0,0,0,0,308.9,0,0,0
1512.0,143,301.5,2,0,0,310.6,0,0,0
1481.0,52,302.5,0,0,0,311.9,0,0,0
1512.0,169,300.8,0,0,0,312.1,0,0,0
1392.0,108,297.2,0,0,0,308.6,0,0,0
1461.0,38,297.9,0,0,0,309.8,0,0,0
1453.0,92,302.0,0,0,0,310.7,0,0,0
1654.0,57,300.6,0,0,0,309.4,0,0,0
1586.0,0,298.3,0,0,0,308.1,0,0,0
1466.0,184,300.4,1,0,0,309.7,0,0,0
1416.0,7,300.8,0,0,0,312.0,0,0,0
1886.0,44,300.8,1,0,0,310.7,0,0,0
1899.5,16,300.6,1,0,0,310.5,0,0,0
1378.0,173,301.3,1,0,0,310.6,0,0,0
1334.0,106,301.1,0,0,0,310.7,0,0,0
1495.0,193,300.1,1,0,0,311.3,0,0,0
1326.0,55,302.5,0,0,0,310.3,0,0,0
1270.0,182,302.0,0,0,0,311.2,0,0,0
1508.0,89,298.0,1,0,0,307.6,0,0,0
1471.0,14,297.6,1,0,0,307.1,0,0,0
1465.0,140,302.2,1,0,0,310.9,0,0,0
1427.0,65,300.9,0,0,0,310.4,0,0,0
1348.0,83,302.0,0,0,0,310.7,0,0,0
1547.0,152,301.0,0,0,0,311.7,0,0,0
1414.0,10,300.8,0,0,0,311.7,0,0,0
1430.0,174,301.9,2,0,0,311.0,0,0,0
1546.0,186,300.8,1,0,0,309.6,0,0,0
1425.0,7,301.4,0,0,0,310.7,0,0,0
1421.0,182,302.3,1,0,0,311.0,0,0,0
1423.0,93,302.3,1,0,0,311.7,0,0,0
1687.0,33,299.8,0,0,0,310.3,0,0,0
1454.0,57,301.0,1,0,0,311.3,0,0,0
1686.0,35,298.1,1,0,0,308.0,0,0,0
1515.0,24,303.5,0,0,0,311.9,0,0,0
1443.0,87,296.5,0,0,0,307.5,0,0,0
1531.0,203,303.4,0,0,0,311.9,0,0,0
1582.0,160,299.9,1,0,0,309.5,0,0,0
1494.0,35,300.8,1,0,0,310.3,0,0,0
1899.5,196,300.5,1,0,0,311.7,0,0,0
1348.0,87,301.7,0,0,0,311.3,0,0,0
1542.0,184,297.3,1,0,0,308.7,0,0,0
1425.0,57,298.1,0,0,0,307.9,0,0,0
1528.0,140,297.3,0,0,0,308.5,0,0,0
1433.0,76,300.1,1,0,0,311.6,0,0,0
1736.0,74,299.1,0,0,0,310.5,0,0,0
1319.0,15,300.2,2,0,0,311.4,0,0,0
1352.0,102,299.7,1,0,0,309.1,0,0,0
1310.0,35,300.9,1,0,0,311.9,0,0,0
1899.5,118,297.4,0,0,0,308.7,0,0,0
1374.0,8,300.2,2,0,0,309.8,0,0,0
1457.0,206,302.4,0,0,0,312.0,0,0,0
1578.0,174,301.7,1,0,0,311.1,0,0,0
1364.0,163,297.2,1,0,0,308.5,0,0,0
1491.0,92,303.6,0,0,0,311.7,0,0,0
1433.0,199,300.4,1,0,0,311.0,0,0,0
1732.0,109,300.8,0,0,0,310.9,0,0,0
1702.0,141,303.7,0,0,0,312.6,0,0,0
1604.0,200,297.2,1,0,0,308.5,0,0,0
1806.0,64,298.4,0,0,0,309.3,0,0,0
1397.0,173,300.0,0,0,0,309.3,0,0,0
1416.0,128,304.0,0,0,0,313.2,0,0,0
1698.0,39,302.0,0,0,0,310.7,0,0,0
1642.0,37,300.5,0,0,0,311.4,0,0,0
1800.0,44,297.9,2,0,0,308.0,0,0,0
1393.0,28,299.6,1,0,0,309.2,0,0,0
1899.5,159,303.5,0,0,0,311.8,0,0,0
1513.0,92,303.4,0,0,0,312.8,0,0,0
1449.0,168,300.9,0,0,0,311.3,0,0,0
1579.0,167,302.5,2,0,0,312.0,0,0,0
1672.0,150,298.8,0,0,0,310.0,0,0,0
1384.0,73,297.5,0,0,0,308.4,0,0,0
1562.0,137,298.3,0,0,0,309.2,0,0,0
1559.0,191,302.3,1,0,0,311.8,0,0,0
1824.0,186,304.1,0,0,0,313.2,0,0,0
1447.0,118,297.5,1,0,0,308.5,0,0,0
1611.0,183,298.8,0,0,0,310.0,0,0,0
1648.0,119,304.0,0,0,0,313.1,0,0,0
1554.0,117,300.0,0,0,0,309.7,0,0,0
1491.0,98,302.1,0,0,0,310.7,0,0,0
1899.5,179,299.5,0,0,0,308.7,0,0,0
1391.0,34,297.5,1,0,0,309.4,0,0,0
1623.0,61,297.6,0,0,0,308.3,0,0,0
1605.0,154,298.4,0,0,0,308.0,0,0,0
1601.0,31,302.7,0,0,0,312.1,0,0,0
1899.5,44,298.6,0,0,0,309.4,0,0,0
1403.0,58,300.3,0,0,0,311.5,0,0,0
1313.0,186,299.7,1,0,0,309.6,0,0,0
1671.0,163,303.7,1,0,0,312.6,0,0,0
1704.0,42,300.2,1,0,0,310.3,0,0,0
1427.0,180,300.8,0,0,0,311.8,0,0,0
1442.0,194,298.7,0,0,0,309.6,0,0,0
1479.0,133,300.1,0,0,0,311.3,0,0,0
1862.0,172,298.3,0,0,0,308.9,0,0,0
1536.0,22,300.8,0,0,0,311.4,0,0,0
1899.5,184,298.5,2,0,0,309.1,0,0,0
1345.0,172,296.9,2,0,0,307.8,0,0,0
1704.0,221,300.2,1,0,0,310.3,0,0,0
1549.0,31,302.1,0,0,0,311.4,0,0,0
1384.0,200,298.1,1,0,0,307.8,0,0,0
1482.0,82,303.5,0,0,0,313.0,0,0,0
1439.0,62,298.2,0,0,0,307.8,0,0,0
1353.0,71,298.9,1,0,0,309.8,0,0,0
1479.0,10,299.1,0,0,0,308.1,0,0,0
1435.0,110,297.4,0,0,0,308.1,0,0,0
1567.0,64,301.2,0,0,0,311.0,0,0,0
1463.0,149,301.8,2,0,0,311.1,0,0,0
1786.0,100,299.3,0,0,0,309.0,0,0,0
1413.0,12,297.2,0,0,0,308.6,0,0,0
1495.0,188,298.1,0,0,0,308.3,0,0,0
1899.5,0,303.6,0,0,0,312.4,0,0,0
1899.5,38,301.1,1,0,0,311.3,0,0,0
1620.0,89,299.2,0,0,0,308.4,0,0,0
1858.0,144,300.8,0,0,0,312.3,0,0,0
1402.0,114,297.4,0,0,0,308.7,0,0,0
1431.0,61,301.7,1,0,0,310.1,0,0,0
1585.0,78,298.2,0,0,0,307.8,0,0,0
1406.0,162,303.8,1,0,0,312.6,0,0,0
1823.0,29,295.6,0,0,0,306.2,0,0,0
1464.0,37,304.2,0,0,0,313.2,0,0,0
1644.0,195,302.4,1,0,0,311.8,0,0,0
1669.0,161,295.6,1,0,0,306.1,0,0,0
1656.0,124,297.2,0,0,0,308.3,0,0,0
1373.0,215,298.0,1,0,0,308.2,0,0,0
1557.0,56,298.1,0,0,0,309.0,0,0,0
1566.0,89,298.6,1,0,0,309.5,0,0,0
1842.0,111,302.3,1,0,0,311.2,0,0,0
1518.0,102,302.1,0,0,0,311.4,0,0,0
1427.0,196,300.2,1,0,0,311.4,0,0,0
1559.0,199,301.4,0,0,0,310.4,0,0,0
1587.0,57,301.5,2,0,0,310.5,0,0,0
1407.0,87,300.7,0,0,0,310.6,0,0,0
1483.0,187,300.0,0,0,0,311.4,0,0,0
1837.0,34,298.2,2,0,0,308.8,0,0,0
1448.0,206,300.6,0,0,0,311.7,0,0,0
1457.0,28,297.9,0,0,0,309.1,0,0,0
1679.0,120,299.6,2,0,0,310.9,0,0,0
1428.0,103,301.1,0,0,0,310.5,0,0,0
1558.0,59,297.9,1,0,0,309.1,0,0,0
1565.0,40,298.0,1,0,0,309.9,0,0,0
1670.0,40,301.2,0,0,0,310.6,0,0,0
1286.0,177,296.3,1,0,0,307.2,0,0,0
1790.0,72,296.6,1,0,0,307.4,0,0,0
1465.0,136,300.8,2,0,0,310.6,0,0,0
1315.0,180,297.8,1,0,0,307.3,0,0,0
1624.0,216,301.7,0,0,0,310.6,0,0,0
1455.0,103,301.0,1,0,0,310.7,0,0,0
1664.0,89,299.0,0,0,0,310.1,0,0,0
1524.0,73,297.4,0,0,0,308.6,0,0,0
1505.0,33,301.8,0,0,0,310.8,0,0,0
1531.0,16,297.3,2,0,0,308.4,0,0,0
1705.0,103,299.8,1,0,0,309.7,0,0,0
1782.0,6,301.4,1,0,0,310.8,0,0,0
1603.0,126,298.9,1,0,0,310.2,0,0,0
1525.0,2,298.6,1,0,0,309.6,0,0,0
1459.0,34,297.5,1,0,0,308.3,0,0,0
1453.0,89,298.3,0,0,0,308.5,0,0,0
1758.0,88,301.4,1,0,0,311.1,0,0,0
1599.0,173,298.2,1,0,0,307.8,0,0,0
1337.0,187,303.3,0,0,0,311.6,0,0,0
1861.0,84,301.7,1,0,0,310.7,0,0,0
1833.0,161,297.4,0,0,0,309.0,0,0,0
1624.0,146,302.5,0,0,0,310.9,0,0,0
1842.0,133,297.5,1,0,0,308.6,0,0,0
1554.0,115,300.1,0,0,0,310.4,0,0,0
1555.0,111,298.0,1,0,0,308.0,0,0,0
1448.0,172,297.0,2,0,0,307.9,0,0,0
1899.5,143,298.9,0,0,0,309.1,0,0,0
1438.0,7,300.2,1,0,0,310.2,0,0,0
1631.0,0,298.3,2,0,0,309.4,0,0,0
1455.0,125,300.6,0,0,0,309.8,0,0,0
1476.0,166,299.6,0,0,0,309.1,0,0,0
1710.0,158,300.5,0,0,0,311.9,0,0,0
1448.0,173,300.2,0,0,0,311.7,0,0,0
1662.0,55,299.0,2,0,0,308.2,0,0,0
1541.0,105,300.6,1,0,0,309.4,0,0,0
1554.0,118,302.2,0,0,0,311.3,0,0,0
1443.0,217,300.7,0,0,0,311.8,0,0,0
1831.0,81,298.9,0,0,0,310.4,0,0,0
1379.0,152,298.5,0,0,0,308.0,0,0,0
1414.0,209,302.0,0,0,0,309.7,0,0,0
1394.0,206,297.8,0,0,0,309.7,0,0,0
1369.0,214,297.3,1,0,0,308.1,0,0,0
1793.0,142,301.0,1,0,0,310.4,0,0,0
1620.0,139,302.6,0,0,0,311.0,0,0,0
1581.0,117,300.6,1,0,0,309.4,0,0,0
1548.0,43,298.5,0,0,0,309.4,0,0,0
1899.5,151,299.5,1,0,0,309.3,0,0,0
1502.0,177,299.2,1,0,0,310.8,0,0,0
1414.0,168,297.0,0,0,0,307.8,0,0,0
1746.0,83,301.6,1,0,0,309.9,0,0,0
1373.0,60,303.3,1,0,0,311.5,0,0,0
1413.0,57,299.3,0,0,0,308.5,0,0,0
1484.0,173,298.3,0,0,0,309.7,0,0,0
1453.0,147,302.3,0,0,0,311.7,0,0,0
1513.0,212,299.4,2,0,0,309.2,0,0,0
1502.0,150,297.5,0,0,0,308.8,0,0,0
1421.0,165,297.1,1,0,0,308.4,0,0,0
1485.0,188,300.2,1,0,0,310.1,0,0,0
1380.0,166,303.5,0,0,0,312.5,0,0,0
1487.0,48,302.5,0,0,0,310.4,0,0,0
1450.0,112,299.1,2,0,0,308.2,0,0,0
1404.0,44,300.8,1,0,0,309.6,0,0,0
1375.0,39,298.6,2,0,0,309.5,0,0,0
1532.0,2,301.3,2,0,0,310.0,0,0,0
1551.0,112,296.8,1,0,0,307.8,0,0,0
1388.0,68,301.1,2,0,0,310.6,0,0,0
1448.0,55,303.7,0,0,0,312.8,0,0,0
1442.0,23,304.2,2,0,0,313.0,0,0,0
1494.0,161,297.4,0,0,0,308.6,0,0,0
1407.0,205,298.0,0,0,0,307.7,0,0,0
1383.0,24,302.3,2,0,0,310.1,0,0,0
1625.0,27,304.2,2,0,0,313.3,0,0,0
1523.0,141,299.3,1,0,0,310.8,0,0,0
1601.0,121,299.1,0,0,0,308.3,0,0,0
1548.0,97,299.9,1,0,0,309.2,0,0,0
1827.0,132,303.3,2,0,0,312.6,0,0,0
1412.0,24,299.1,1,0,0,310.1,0,0,0
1548.0,170,302.3,0,0,0,310.2,0,0,0
1531.0,16,298.4,0,0,0,309.3,0,0,0
1452.0,182,304.1,0,0,0,313.3,0,0,0
1460.0,166,301.2,1,0,0,310.9,0,0,0
1568.0,77,299.6,1,0,0,308.9,0,0,0
1463.0,140,303.3,0,0,0,312.6,0,0,0
1459.0,96,299.4,0,0,0,308.7,0,0,0
1899.5,174,302.6,1,0,0,311.6,0,0,0
1577.0,48,299.6,1,0,0,309.3,0,0,0
1670.0,89,300.5,1,0,0,311.9,0,0,0
1511.0,117,303.7,0,0,0,312.3,0,0,0
1519.0,96,298.3,0,0,0,309.0,0,0,0
1505.0,0,300.8,1,0,0,310.6,0,0,0
1892.0,34,299.1,0,0,0,308.3,0,0,0
1316.0,69,303.4,1,0,0,311.8,0,0,0
1589.0,94,298.2,0,0,0,308.3,0,0,0
1665.0,93,298.9,0,0,0,309.3,0,0,0
1567.0,109,298.0,0,0,0,307.8,0,0,0
1674.0,14,299.2,1,0,0,308.2,0,0,0
1528.0,30,302.3,0,0,0,311.0,0,0,0
1452.0,34,300.2,0,0,0,311.4,0,0,0
1500.0,125,303.8,1,0,0,312.7,0,0,0
1609.0,202,301.8,0,0,0,310.9,0,0,0
1416.0,167,304.3,1,0,0,313.5,0,0,0
1379.0,56,301.2,1,0,0,310.3,0,0,0
1367.0,204,296.9,0,0,0,307.9,0,0,0
1315.0,59,298.1,1,0,0,308.7,0,0,0
1550.0,96,300.6,1,0,0,309.5,0,0,0
1463.0,90,298.8,0,0,0,309.8,0,0,0
1323.0,163,297.4,1,0,0,308.9,0,0,0
1628.0,43,301.3,0,0,0,310.8,0,0,0
1608.0,119,301.1,0,0,0,310.8,0,0,0
1443.0,70,297.5,0,0,0,309.4,0,0,0
1568.0,39,298.5,2,0,0,309.2,0,0,0
1254.0,19,302.6,0,0,0,311.7,0,0,0
1899.5,62,299.9,1,0,0,309.5,0,0,0
1388.0,176,301.7,2,0,0,310.5,0,0,0
1630.0,53,299.8,0,0,0,309.4,0,0,0
1651.0,65,300.5,0,0,0,311.5,0,0,0
1416.0,214,300.7,0,0,0,310.7,0,0,0
1782.0,24,298.4,2,0,0,308.9,0,0,0
1617.0,39,297.6,0,0,0,308.3,0,0,0
1704.0,65,297.4,0,0,0,308.3,0,0,0
1540.0,206,300.5,0,0,0,310.6,0,0,0
1329.0,176,302.4,0,0,0,311.0,0,0,0
1659.0,49,297.6,2,0,0,308.7,0,0,0
1490.0,53,298.0,2,0,0,309.4,0,0,0
1469.0,147,303.7,1,0,0,312.7,0,0,0
1412.0,28,302.3,0,0,0,310.9,0,0,0
1627.0,64,298.2,0,0,0,307.8,0,0,0
1362.0,70,298.1,1,0,0,309.4,0,0,0
1444.0,9,302.7,0,0,0,312.4,0,0,0
1611.0,32,299.2,0,0,0,310.4,0,0,0
1457.0,193,300.4,1,0,0,310.1,0,0,0
1681.0,25,303.5,0,0,0,312.3,0,0,0
1457.0,182,300.8,2,0,0,310.3,0,0,0
1642.0,127,303.9,0,0,0,312.6,0,0,0
1331.0,16,299.6,0,0,0,309.4,0,0,0
1596.0,154,300.4,0,0,0,311.5,0,0,0
1467.0,136,298.9,0,0,0,308.5,0,0,0
1536.0,94,299.3,0,0,0,308.7,0,0,0
1435.0,104,297.3,2,0,0,308.5,0,0,0
1427.0,21,302.6,0,0,0,311.8,0,0,0
1494.0,67,299.0,0,0,0,310.2,0,0,0
1712.0,182,303.4,0,0,0,311.6,0,0,0
1564.0,191,297.3,2,0,0,308.8,0,0,0
1496.0,104,298.1,2,0,0,307.6,0,0,0
1724.0,126,301.9,2,0,0,309.8,0,0,0
1591.0,171,302.3,0,0,0,311.0,0,0,0
1395.0,122,298.0,0,0,0,308.5,0,0,0
1553.0,52,298.3,2,0,0,308.0,0,0,0
1341.0,21,300.6,0,0,0,310.2,0,0,0
1488.0,22,300.6,0,0,0,311.7,0,0,0
1711.0,74,300.9,0,0,0,312.1,0,0,0
1899.5,41,298.2,0,0,0,308.2,0,0,0
1396.0,158,303.7,1,0,0,312.7,0,0,0
1899.5,177,299.5,0,0,0,309.3,0,0,0
1320.0,168,300.4,0,0,0,311.8,0,0,0
1424.0,133,296.7,2,0,0,307.9,0,0,0
1658.0,89,302.2,0,0,0,311.6,0,0,0
1708.0,42,302.8,0,0,0,310.9,0,0,0
1555.0,142,298.9,1,0,0,308.5,0,0,0
1695.0,33,296.8,2,0,0,307.5,0,0,0
1350.0,2,302.7,1,0,0,312.2,0,0,0
1403.0,148,298.0,1,0,0,308.1,0,0,0
1747.0,45,297.5,0,0,0,308.4,0,0,0
1316.0,120,300.9,0,0,0,311.0,0,0,0
1507.0,194,301.3,0,0,0,310.4,0,0,0
1414.0,51,295.9,0,0,0,306.6,0,0,0
1447.0,137,300.5,2,0,0,310.9,0,0,0
1477.0,124,298.4,0,0,0,308.6,0,0,0
1399.0,174,301.7,0,0,0,310.5,0,0,0
1409.0,39,302.1,1,0,0,310.8,0,0,0
1688.0,166,297.3,2,0,0,308.6,0,0,0
1609.0,27,299.8,0,0,0,309.4,0,0,0
1525.0,199,301.3,1,0,0,310.1,0,0,0
1560.0,182,300.3,0,0,0,310.0,0,0,0
1447.0,110,300.4,0,0,0,309.5,0,0,0
1526.0,181,295.4,1,0,0,305.8,0,0,0
1497.0,118,298.6,0,0,0,309.8,0,0,0
1899.5,175,301.0,0,0,0,310.4,0,0,0
1899.5,59,304.1,0,0,0,313.1,0,0,0
1474.0,152,300.0,1,0,0,309.1,0,0,0
1305.0,17,299.1,0,0,0,308.3,0,0,0
1376.0,172,300.8,0,0,0,311.2,0,0,0
1418.0,209,299.0,1,0,0,309.7,0,0,0
1462.0,181,300.7,0,0,0,311.9,0,0,0
1655.0,21,297.3,1,0,0,308.7,0,0,0
1377.0,181,298.0,1,0,0,308.7,0,0,0
1610.0,87,301.9,0,0,0,310.6,0,0,0
1467.0,78,298.4,1,0,0,309.1,0,0,0
1602.0,135,303.0,1,0,0,312.5,0,0,0
1379.0,39,299.2,0,0,0,310.4,0,0,0
1453.0,165,298.0,1,0,0,308.6,0,0,0
1449.0,152,302.3,2,0,0,311.7,0,0,0
1763.0,171,299.8,1,0,0,311.1,0,0,0
1899.5,98,297.0,2,0,0,308.1,0,0,0
1605.0,59,301.3,2,0,0,310.6,0,0,0
1899.5,5,301.7,0,0,0,310.7,0,0,0
1742.0,7,300.3,0,0,0,310.4,0,0,0
1465.0,127,299.3,0,0,0,309.2,0,0,0
1899.5,190,302.5,0,0,0,311.5,0,0,0
1586.0,149,302.4,1,0,0,310.4,0,0,0
1604.0,159,299.0,0,0,0,308.5,0,0,0
1492.0,219,299.4,1,0,0,310.7,0,0,0
1736.0,56,301.8,0,0,0,310.8,0,0,0
1459.0,39,304.1,0,0,0,313.3,0,0,0
1436.0,2,297.5,1,0,0,308.9,0,0,0
1433.0,42,299.3,0,0,0,308.6,0,0,0
1809.0,175,302.0,0,0,0,310.5,0,0,0
1509.0,172,300.8,0,0,0,311.1,0,0,0
1313.0,202,304.0,0,0,0,312.9,0,0,0
1399.0,125,301.8,1,0,0,311.1,0,0,0
1444.0,13,296.3,0,0,0,307.3,0,0,0
1471.0,201,300.1,0,0,0,311.5,0,0,0
1438.0,66,302.2,0,0,0,310.8,0,0,0
1528.0,76,300.3,1,0,0,311.5,0,0,0
1447.0,82,300.7,0,0,0,310.6,0,0,0
1549.0,68,297.6,0,0,0,309.5,0,0,0
1378.0,82,300.5,1,0,0,311.5,0,0,0
1388.0,109,298.1,0,0,0,307.7,0,0,0
1635.0,156,300.3,0,0,0,311.7,0,0,0
1567.0,26,302.0,0,0,0,311.3,0,0,0
1450.0,66,298.8,0,0,0,308.7,0,0,0
1579.0,211,299.3,0,0,0,308.7,0,0,0
1502.0,37,301.4,0,0,0,310.1,0,0,0
1775.0,56,302.5,0,0,0,312.2,0,0,0
1500.0,124,304.0,1,0,0,313.2,0,0,0
1445.0,40,300.3,1,0,0,311.5,0,0,0
1560.0,21,300.8,0,0,0,311.9,0,0,0
1554.0,58,302.6,0,0,0,312.3,0,0,0
1435.0,127,302.4,2,0,0,310.2,0,0,0
1893.0,15,297.7,0,0,0,309.3,0,0,0
1397.0,111,300.8,0,0,0,311.2,0,0,0
1889.0,92,301.9,0,0,0,310.4,0,0,0
1558.0,39,297.9,0,0,0,309.4,0,0,0
1466.0,164,298.2,0,0,0,308.2,0,0,0
1899.5,93,298.2,1,0,0,307.7,0,0,0
1530.0,197,297.2,1,0,0,307.9,0,0,0
1469.0,137,303.7,1,0,0,313.0,0,0,0
1386.0,110,302.3,0,0,0,311.2,0,0,0
1592.0,142,298.2,1,0,0,308.9,0,0,0
1743.0,71,301.7,0,0,0,310.6,0,0,0
1440.0,104,300.4,1,0,0,309.7,0,0,0
1722.0,89,298.3,1,0,0,308.1,0,0,0
1381.0,193,299.2,0,0,0,308.6,0,0,0
1543.0,130,299.1,0,0,0,308.4,0,0,0
1348.0,35,300.7,1,0,0,311.3,0,0,0
1883.0,190,304.1,0,0,0,313.3,0,0,0
1420.0,200,303.8,1,0,0,312.8,0,0,0
1435.0,111,299.8,2,0,0,309.2,0,0,0
1383.0,145,298.9,0,0,0,309.1,0,0,0
1563.0,139,301.7,1,0,0,311.2,0,0,0
1380.0,56,298.8,2,0,0,310.1,0,0,0
1329.0,58,299.1,0,0,0,310.5,0,0,0
1408.0,196,299.1,0,0,0,308.6,0,0,0
1696.0,162,300.8,1,0,0,310.5,0,0,0
1454.0,19,300.1,1,0,0,309.2,0,0,0
1392.0,23,301.2,0,0,0,310.8,0,0,0
1532.0,53,300.2,0,0,0,309.3,0,0,0
1715.0,0,297.7,0,0,0,307.1,0,0,0
1438.0,12,302.0,2,0,0,310.6,0,0,0
1539.0,24,302.2,1,0,0,311.4,0,0,0
1510.0,27,301.7,1,0,0,311.0,0,0,0
1462.0,165,303.7,0,0,0,312.5,0,0,0
